combo,score
12-15-17-22-34-35,0.4100111
12-15-17-30-34-35,0.4100111
12-15-22-30-34-35,0.4100111
12-17-22-30-34-35,0.4100111
15-17-22-30-34-35,0.4100111
08-18-20-29-30-33,0.40673101
08-18-20-29-30-34,0.40673101
08-18-20-29-33-34,0.40673101
08-18-20-30-33-34,0.40673101
08-18-29-30-33-34,0.40673101
08-20-29-30-33-34,0.40673101
18-20-29-30-33-34,0.40673101
06-08-16-18-19-34,0.40347716
06-08-16-18-19-37,0.40347716
06-08-16-18-34-37,0.40347716
06-08-16-19-34-37,0.40347716
06-08-18-19-34-37,0.40347716
06-16-18-19-34-37,0.40347716
08-16-18-19-34-37,0.40347716
03-05-18-25-28-35,0.40024934
03-05-18-25-28-37,0.40024934
03-05-18-25-35-37,0.40024934
03-05-18-28-35-37,0.40024934
03-05-25-28-35-37,0.40024934
03-18-25-28-35-37,0.40024934
05-18-25-28-35-37,0.40024934
03-06-09-11-19-30,0.39704735
03-06-09-11-19-36,0.39704735
03-06-09-11-30-36,0.39704735
03-06-09-19-30-36,0.39704735
03-06-11-19-30-36,0.39704735
03-09-11-19-30-36,0.39704735
06-09-11-19-30-36,0.39704735
09-13-15-18-22-24,0.39387097
09-13-15-18-22-30,0.39387097
09-13-15-18-24-30,0.39387097
09-13-15-22-24-30,0.39387097
09-13-18-22-24-30,0.39387097
09-15-18-22-24-30,0.39387097
13-15-18-22-24-30,0.39387097
01-04-06-14-16-19,0.39072
01-04-06-14-16-31,0.39072
01-04-06-14-19-31,0.39072
01-04-06-16-19-31,0.39072
01-04-14-16-19-31,0.39072
01-06-14-16-19-31,0.39072
04-06-14-16-19-31,0.39072
02-14-15-20-28-30,0.38759424
02-14-15-20-28-34,0.38759424
02-14-15-20-30-34,0.38759424
02-14-15-28-30-34,0.38759424
02-14-20-28-30-34,0.38759424
02-15-20-28-30-34,0.38759424
14-15-20-28-30-34,0.38759424
06-08-19-20-27-32,0.38449349
06-08-19-20-27-37,0.38449349
06-08-19-20-32-37,0.38449349
06-08-19-27-32-37,0.38449349
06-08-20-27-32-37,0.38449349
06-19-20-27-32-37,0.38449349
08-19-20-27-32-37,0.38449349
03-20-29-32-33-34,0.38141754
03-20-29-32-33-35,0.38141754
03-20-29-32-34-35,0.38141754
03-20-29-33-34-35,0.38141754
03-20-32-33-34-35,0.38141754
03-29-32-33-34-35,0.38141754
20-29-32-33-34-35,0.38141754
03-04-10-13-15-18,0.3783662
03-04-10-13-15-22,0.3783662
03-04-10-13-18-22,0.3783662
03-04-10-15-18-22,0.3783662
03-04-13-15-18-22,0.3783662
03-10-13-15-18-22,0.3783662
04-10-13-15-18-22,0.3783662
15-20-21-22-23-26,0.37533927
15-20-21-22-23-34,0.37533927
15-20-21-22-26-34,0.37533927
15-20-21-23-26-34,0.37533927
15-20-22-23-26-34,0.37533927
15-21-22-23-26-34,0.37533927
20-21-22-23-26-34,0.37533927
03-05-07-10-17-18,0.37233655
03-05-07-10-17-35,0.37233655
03-05-07-10-18-35,0.37233655
03-05-07-17-18-35,0.37233655
03-05-10-17-18-35,0.37233655
03-07-10-17-18-35,0.37233655
05-07-10-17-18-35,0.37233655
17-20-26-28-29-33,0.36935786
17-20-26-28-29-35,0.36935786
17-20-26-28-33-35,0.36935786
17-20-26-29-33-35,0.36935786
17-20-28-29-33-35,0.36935786
17-26-28-29-33-35,0.36935786
20-26-28-29-33-35,0.36935786
09-12-17-19-26-32,0.366403
09-12-17-19-26-34,0.366403
09-12-17-19-32-34,0.366403
09-12-17-26-32-34,0.366403
09-12-19-26-32-34,0.366403
09-17-19-26-32-34,0.366403
12-17-19-26-32-34,0.366403
04-10-15-17-29-32,0.36347177
04-10-15-17-29-36,0.36347177
04-10-15-17-32-36,0.36347177
04-10-15-29-32-36,0.36347177
04-10-17-29-32-36,0.36347177
04-15-17-29-32-36,0.36347177
10-15-17-29-32-36,0.36347177
02-06-13-15-16-20,0.360564
02-06-13-15-16-33,0.360564
02-06-13-15-20-33,0.360564
02-06-13-16-20-33,0.360564
02-06-15-16-20-33,0.360564
02-13-15-16-20-33,0.360564
06-13-15-16-20-33,0.360564
07-11-12-16-18-33,0.35767949
07-11-12-16-18-34,0.35767949
07-11-12-16-33-34,0.35767949
07-11-12-18-33-34,0.35767949
07-11-16-18-33-34,0.35767949
07-12-16-18-33-34,0.35767949
11-12-16-18-33-34,0.35767949
15-16-17-22-29-32,0.35481805
15-16-17-22-29-37,0.35481805
15-16-17-22-32-37,0.35481805
15-16-17-29-32-37,0.35481805
15-16-22-29-32-37,0.35481805
15-17-22-29-32-37,0.35481805
16-17-22-29-32-37,0.35481805
07-08-13-22-24-29,0.35197951
07-08-13-22-24-30,0.35197951
07-08-13-22-29-30,0.35197951
07-08-13-24-29-30,0.35197951
07-08-22-24-29-30,0.35197951
07-13-22-24-29-30,0.35197951
08-13-22-24-29-30,0.35197951
13-19-20-28-33-34,0.34916367
13-19-20-28-33-35,0.34916367
13-19-20-28-34-35,0.34916367
13-19-20-33-34-35,0.34916367
13-19-28-33-34-35,0.34916367
13-20-28-33-34-35,0.34916367
19-20-28-33-34-35,0.34916367
01-13-16-17-18-25,0.34637036
01-13-16-17-18-30,0.34637036
01-13-16-17-25-30,0.34637036
01-13-16-18-25-30,0.34637036
01-13-17-18-25-30,0.34637036
01-16-17-18-25-30,0.34637036
13-16-17-18-25-30,0.34637036
04-11-14-18-23-25,0.3435994
04-11-14-18-23-29,0.3435994
04-11-14-18-25-29,0.3435994
04-11-14-23-25-29,0.3435994
04-11-18-23-25-29,0.3435994
04-14-18-23-25-29,0.3435994
11-14-18-23-25-29,0.3435994
07-14-17-28-33-35,0.3408506
07-14-17-28-33-36,0.3408506
07-14-17-28-35-36,0.3408506
07-14-17-33-35-36,0.3408506
07-14-28-33-35-36,0.3408506
07-17-28-33-35-36,0.3408506
14-17-28-33-35-36,0.3408506
03-12-16-17-27-30,0.3381238
03-12-16-17-27-34,0.3381238
03-12-16-17-30-34,0.3381238
03-12-16-27-30-34,0.3381238
03-12-17-27-30-34,0.3381238
03-16-17-27-30-34,0.3381238
12-16-17-27-30-34,0.3381238
10-11-18-21-22-29,0.33541881
10-11-18-21-22-34,0.33541881
10-11-18-21-29-34,0.33541881
10-11-18-22-29-34,0.33541881
10-11-21-22-29-34,0.33541881
10-18-21-22-29-34,0.33541881
11-18-21-22-29-34,0.33541881
02-11-13-18-23-24,0.33273546
02-11-13-18-23-36,0.33273546
02-11-13-18-24-36,0.33273546
02-11-13-23-24-36,0.33273546
02-11-18-23-24-36,0.33273546
02-13-18-23-24-36,0.33273546
11-13-18-23-24-36,0.33273546
02-09-26-31-33-35,0.33007358
02-09-26-31-33-36,0.33007358
02-09-26-31-35-36,0.33007358
02-09-26-33-35-36,0.33007358
02-09-31-33-35-36,0.33007358
02-26-31-33-35-36,0.33007358
09-26-31-33-35-36,0.33007358
06-14-23-25-27-28,0.32743299
06-14-23-25-27-34,0.32743299
06-14-23-25-28-34,0.32743299
06-14-23-27-28-34,0.32743299
06-14-25-27-28-34,0.32743299
06-23-25-27-28-34,0.32743299
14-23-25-27-28-34,0.32743299
03-07-10-18-19-28,0.32481352
03-07-10-18-19-36,0.32481352
03-07-10-18-28-36,0.32481352
03-07-10-19-28-36,0.32481352
03-07-18-19-28-36,0.32481352
03-10-18-19-28-36,0.32481352
07-10-18-19-28-36,0.32481352
04-06-08-18-20-27,0.32221501
04-06-08-18-20-35,0.32221501
04-06-08-18-27-35,0.32221501
04-06-08-20-27-35,0.32221501
04-06-18-20-27-35,0.32221501
04-08-18-20-27-35,0.32221501
06-08-18-20-27-35,0.32221501
01-02-11-12-16-25,0.31963729
01-02-11-12-16-28,0.31963729
01-02-11-12-25-28,0.31963729
01-02-11-16-25-28,0.31963729
01-02-12-16-25-28,0.31963729
01-11-12-16-25-28,0.31963729
02-11-12-16-25-28,0.31963729
02-03-09-13-14-35,0.3170802
02-03-09-13-14-37,0.3170802
02-03-09-13-35-37,0.3170802
02-03-09-14-35-37,0.3170802
02-03-13-14-35-37,0.3170802
02-09-13-14-35-37,0.3170802
03-09-13-14-35-37,0.3170802
08-12-16-17-22-28,0.31454355
08-12-16-17-22-34,0.31454355
08-12-16-17-28-34,0.31454355
08-12-16-22-28-34,0.31454355
08-12-17-22-28-34,0.31454355
08-16-17-22-28-34,0.31454355
12-16-17-22-28-34,0.31454355
05-11-12-19-29-32,0.31202721
05-11-12-19-29-36,0.31202721
05-11-12-19-32-36,0.31202721
05-11-12-29-32-36,0.31202721
05-11-19-29-32-36,0.31202721
05-12-19-29-32-36,0.31202721
11-12-19-29-32-36,0.31202721
10-17-18-19-20-24,0.30953099
10-17-18-19-20-25,0.30953099
10-17-18-19-24-25,0.30953099
10-17-18-20-24-25,0.30953099
10-17-19-20-24-25,0.30953099
10-18-19-20-24-25,0.30953099
17-18-19-20-24-25,0.30953099
02-04-09-11-14-25,0.30705474
02-04-09-11-14-37,0.30705474
02-04-09-11-25-37,0.30705474
02-04-09-14-25-37,0.30705474
02-04-11-14-25-37,0.30705474
02-09-11-14-25-37,0.30705474
04-09-11-14-25-37,0.30705474
04-09-13-18-26-28,0.3045983
04-09-13-18-26-36,0.3045983
04-09-13-18-28-36,0.3045983
04-09-13-26-28-36,0.3045983
04-09-18-26-28-36,0.3045983
04-13-18-26-28-36,0.3045983
09-13-18-26-28-36,0.3045983
04-06-09-11-14-28,0.30216152
04-06-09-11-14-30,0.30216152
04-06-09-11-28-30,0.30216152
04-06-09-14-28-30,0.30216152
04-06-11-14-28-30,0.30216152
04-09-11-14-28-30,0.30216152
06-09-11-14-28-30,0.30216152
01-11-13-28-29-30,0.29974422
01-11-13-28-29-34,0.29974422
01-11-13-28-30-34,0.29974422
01-11-13-29-30-34,0.29974422
01-11-28-29-30-34,0.29974422
01-13-28-29-30-34,0.29974422
11-13-28-29-30-34,0.29974422
07-09-13-14-22-26,0.29734627
07-09-13-14-22-29,0.29734627
07-09-13-14-26-29,0.29734627
07-09-13-22-26-29,0.29734627
07-09-14-22-26-29,0.29734627
07-13-14-22-26-29,0.29734627
09-13-14-22-26-29,0.29734627
05-07-10-19-30-32,0.2949675
05-07-10-19-30-33,0.2949675
05-07-10-19-32-33,0.2949675
05-07-10-30-32-33,0.2949675
05-07-19-30-32-33,0.2949675
05-10-19-30-32-33,0.2949675
07-10-19-30-32-33,0.2949675
04-08-12-25-27-32,0.29260776
04-08-12-25-27-34,0.29260776
04-08-12-25-32-34,0.29260776
04-08-12-27-32-34,0.29260776
04-08-25-27-32-34,0.29260776
04-12-25-27-32-34,0.29260776
08-12-25-27-32-34,0.29260776
04-13-17-19-20-26,0.2902669
04-13-17-19-20-29,0.2902669
04-13-17-19-26-29,0.2902669
04-13-17-20-26-29,0.2902669
04-13-19-20-26-29,0.2902669
04-17-19-20-26-29,0.2902669
13-17-19-20-26-29,0.2902669
11-14-17-18-21-25,0.28794476
11-14-17-18-21-31,0.28794476
11-14-17-18-25-31,0.28794476
11-14-17-21-25-31,0.28794476
11-14-18-21-25-31,0.28794476
11-17-18-21-25-31,0.28794476
14-17-18-21-25-31,0.28794476
04-17-22-27-29-31,0.2856412
04-17-22-27-29-34,0.2856412
04-17-22-27-31-34,0.2856412
04-17-22-29-31-34,0.2856412
04-17-27-29-31-34,0.2856412
04-22-27-29-31-34,0.2856412
17-22-27-29-31-34,0.2856412
03-17-19-27-28-32,0.28335608
03-17-19-27-28-35,0.28335608
03-17-19-27-32-35,0.28335608
03-17-19-28-32-35,0.28335608
03-17-27-28-32-35,0.28335608
03-19-27-28-32-35,0.28335608
17-19-27-28-32-35,0.28335608
01-10-12-19-22-25,0.28108923
01-10-12-19-22-37,0.28108923
01-10-12-19-25-37,0.28108923
01-10-12-22-25-37,0.28108923
01-10-19-22-25-37,0.28108923
01-12-19-22-25-37,0.28108923
10-12-19-22-25-37,0.28108923
21-24-25-27-30-33,0.27884051
21-24-25-27-30-36,0.27884051
21-24-25-27-33-36,0.27884051
21-24-25-30-33-36,0.27884051
21-24-27-30-33-36,0.27884051
21-25-27-30-33-36,0.27884051
24-25-27-30-33-36,0.27884051
09-22-25-28-33-34,0.27660979
09-22-25-28-33-37,0.27660979
09-22-25-28-34-37,0.27660979
09-22-25-33-34-37,0.27660979
09-22-28-33-34-37,0.27660979
09-25-28-33-34-37,0.27660979
22-25-28-33-34-37,0.27660979
01-02-08-14-17-21,0.27439691
01-02-08-14-17-34,0.27439691
01-02-08-14-21-34,0.27439691
01-02-08-17-21-34,0.27439691
01-02-14-17-21-34,0.27439691
01-08-14-17-21-34,0.27439691
02-08-14-17-21-34,0.27439691
05-08-11-24-30-32,0.27220173
05-08-11-24-30-36,0.27220173
05-08-11-24-32-36,0.27220173
05-08-11-30-32-36,0.27220173
05-08-24-30-32-36,0.27220173
05-11-24-30-32-36,0.27220173
08-11-24-30-32-36,0.27220173
03-06-10-16-26-29,0.27002412
03-06-10-16-26-31,0.27002412
03-06-10-16-29-31,0.27002412
03-06-10-26-29-31,0.27002412
03-06-16-26-29-31,0.27002412
03-10-16-26-29-31,0.27002412
06-10-16-26-29-31,0.27002412
07-12-15-16-18-25,0.26786393
07-12-15-16-18-36,0.26786393
07-12-15-16-25-36,0.26786393
07-12-15-18-25-36,0.26786393
07-12-16-18-25-36,0.26786393
07-15-16-18-25-36,0.26786393
12-15-16-18-25-36,0.26786393
03-15-17-22-26-27,0.26572102
03-15-17-22-26-28,0.26572102
03-15-17-22-27-28,0.26572102
03-15-17-26-27-28,0.26572102
03-15-22-26-27-28,0.26572102
03-17-22-26-27-28,0.26572102
15-17-22-26-27-28,0.26572102
01-05-10-17-20-27,0.26359525
01-05-10-17-20-37,0.26359525
01-05-10-17-27-37,0.26359525
01-05-10-20-27-37,0.26359525
01-05-17-20-27-37,0.26359525
01-10-17-20-27-37,0.26359525
05-10-17-20-27-37,0.26359525
01-04-10-13-15-19,0.26148649
01-04-10-13-15-37,0.26148649
01-04-10-13-19-37,0.26148649
01-04-10-15-19-37,0.26148649
01-04-13-15-19-37,0.26148649
01-10-13-15-19-37,0.26148649
04-10-13-15-19-37,0.26148649
05-07-17-22-25-26,0.25939459
05-07-17-22-25-28,0.25939459
05-07-17-22-26-28,0.25939459
05-07-17-25-26-28,0.25939459
05-07-22-25-26-28,0.25939459
05-17-22-25-26-28,0.25939459
07-17-22-25-26-28,0.25939459
01-09-14-24-28-36,0.25731944
01-09-14-24-28-37,0.25731944
01-09-14-24-36-37,0.25731944
01-09-14-28-36-37,0.25731944
01-09-24-28-36-37,0.25731944
01-14-24-28-36-37,0.25731944
09-14-24-28-36-37,0.25731944
03-05-09-11-17-33,0.25526088
03-05-09-11-17-37,0.25526088
03-05-09-11-33-37,0.25526088
03-05-09-17-33-37,0.25526088
03-05-11-17-33-37,0.25526088
03-09-11-17-33-37,0.25526088
05-09-11-17-33-37,0.25526088
10-14-22-26-27-32,0.2532188
10-14-22-26-27-33,0.2532188
10-14-22-26-32-33,0.2532188
10-14-22-27-32-33,0.2532188
10-14-26-27-32-33,0.2532188
10-22-26-27-32-33,0.2532188
14-22-26-27-32-33,0.2532188
01-05-06-09-16-26,0.25119304
01-05-06-09-16-31,0.25119304
01-05-06-09-26-31,0.25119304
01-05-06-16-26-31,0.25119304
01-05-09-16-26-31,0.25119304
01-06-09-16-26-31,0.25119304
05-06-09-16-26-31,0.25119304
04-19-25-26-30-32,0.2491835
04-19-25-26-30-36,0.2491835
04-19-25-26-32-36,0.2491835
04-19-25-30-32-36,0.2491835
04-19-26-30-32-36,0.2491835
04-25-26-30-32-36,0.2491835
19-25-26-30-32-36,0.2491835
08-14-19-22-29-31,0.24719003
08-14-19-22-29-37,0.24719003
08-14-19-22-31-37,0.24719003
08-14-19-29-31-37,0.24719003
08-14-22-29-31-37,0.24719003
08-19-22-29-31-37,0.24719003
14-19-22-29-31-37,0.24719003
09-10-12-15-16-28,0.24521251
09-10-12-15-16-36,0.24521251
09-10-12-15-28-36,0.24521251
09-10-12-16-28-36,0.24521251
09-10-15-16-28-36,0.24521251
09-12-15-16-28-36,0.24521251
10-12-15-16-28-36,0.24521251
01-03-04-05-06-29,0.24325081
01-03-04-05-06-31,0.24325081
01-03-04-05-29-31,0.24325081
01-03-04-06-29-31,0.24325081
01-03-05-06-29-31,0.24325081
01-04-05-06-29-31,0.24325081
03-04-05-06-29-31,0.24325081
05-07-08-13-23-26,0.24130481
05-07-08-13-23-33,0.24130481
05-07-08-13-26-33,0.24130481
05-07-08-23-26-33,0.24130481
05-07-13-23-26-33,0.24130481
05-08-13-23-26-33,0.24130481
07-08-13-23-26-33,0.24130481
01-02-12-17-21-22,0.23937437
01-02-12-17-21-33,0.23937437
01-02-12-17-22-33,0.23937437
01-02-12-21-22-33,0.23937437
01-02-17-21-22-33,0.23937437
01-12-17-21-22-33,0.23937437
02-12-17-21-22-33,0.23937437
01-02-04-07-12-14,0.23745937
01-02-04-07-12-31,0.23745937
01-02-04-07-14-31,0.23745937
01-02-04-12-14-31,0.23745937
01-02-07-12-14-31,0.23745937
01-04-07-12-14-31,0.23745937
02-04-07-12-14-31,0.23745937
17-18-24-30-31-32,0.2355597
17-18-24-30-31-35,0.2355597
17-18-24-30-32-35,0.2355597
17-18-24-31-32-35,0.2355597
17-18-30-31-32-35,0.2355597
17-24-30-31-32-35,0.2355597
18-24-30-31-32-35,0.2355597
05-09-14-18-27-32,0.23367522
05-09-14-18-27-34,0.23367522
05-09-14-18-32-34,0.23367522
05-09-14-27-32-34,0.23367522
05-09-18-27-32-34,0.23367522
05-14-18-27-32-34,0.23367522
09-14-18-27-32-34,0.23367522
06-08-12-20-21-24,0.23180582
06-08-12-20-21-29,0.23180582
06-08-12-20-24-29,0.23180582
06-08-12-21-24-29,0.23180582
06-08-20-21-24-29,0.23180582
06-12-20-21-24-29,0.23180582
08-12-20-21-24-29,0.23180582
18-20-24-26-27-30,0.22995137
18-20-24-26-27-33,0.22995137
18-20-24-26-30-33,0.22995137
18-20-24-27-30-33,0.22995137
18-20-26-27-30-33,0.22995137
18-24-26-27-30-33,0.22995137
20-24-26-27-30-33,0.22995137
05-08-15-18-25-27,0.22811176
05-08-15-18-25-36,0.22811176
05-08-15-18-27-36,0.22811176
05-08-15-25-27-36,0.22811176
05-08-18-25-27-36,0.22811176
05-15-18-25-27-36,0.22811176
08-15-18-25-27-36,0.22811176
02-16-19-20-22-33,0.22628687
02-16-19-20-22-36,0.22628687
02-16-19-20-33-36,0.22628687
02-16-19-22-33-36,0.22628687
02-16-20-22-33-36,0.22628687
02-19-20-22-33-36,0.22628687
16-19-20-22-33-36,0.22628687
07-09-12-22-28-29,0.22447657
07-09-12-22-28-32,0.22447657
07-09-12-22-29-32,0.22447657
07-09-12-28-29-32,0.22447657
07-09-22-28-29-32,0.22447657
07-12-22-28-29-32,0.22447657
09-12-22-28-29-32,0.22447657
05-13-14-20-21-25,0.22268076
05-13-14-20-21-31,0.22268076
05-13-14-20-25-31,0.22268076
05-13-14-21-25-31,0.22268076
05-13-20-21-25-31,0.22268076
05-14-20-21-25-31,0.22268076
13-14-20-21-25-31,0.22268076
07-10-12-15-23-31,0.22089931
07-10-12-15-23-37,0.22089931
07-10-12-15-31-37,0.22089931
07-10-12-23-31-37,0.22089931
07-10-15-23-31-37,0.22089931
07-12-15-23-31-37,0.22089931
10-12-15-23-31-37,0.22089931
03-14-17-21-22-32,0.21913212
03-14-17-21-22-35,0.21913212
03-14-17-21-32-35,0.21913212
03-14-17-22-32-35,0.21913212
03-14-21-22-32-35,0.21913212
03-17-21-22-32-35,0.21913212
14-17-21-22-32-35,0.21913212
12-14-18-21-23-29,0.21737906
12-14-18-21-23-37,0.21737906
12-14-18-21-29-37,0.21737906
12-14-18-23-29-37,0.21737906
12-14-21-23-29-37,0.21737906
12-18-21-23-29-37,0.21737906
14-18-21-23-29-37,0.21737906
03-06-07-15-25-29,0.21564003
03-06-07-15-25-31,0.21564003
03-06-07-15-29-31,0.21564003
03-06-07-25-29-31,0.21564003
03-06-15-25-29-31,0.21564003
03-07-15-25-29-31,0.21564003
06-07-15-25-29-31,0.21564003
03-13-16-18-19-20,0.21391491
03-13-16-18-19-35,0.21391491
03-13-16-18-20-35,0.21391491
03-13-16-19-20-35,0.21391491
03-13-18-19-20-35,0.21391491
03-16-18-19-20-35,0.21391491
13-16-18-19-20-35,0.21391491
09-10-13-15-26-34,0.21220359
09-10-13-15-26-37,0.21220359
09-10-13-15-34-37,0.21220359
09-10-13-26-34-37,0.21220359
09-10-15-26-34-37,0.21220359
09-13-15-26-34-37,0.21220359
10-13-15-26-34-37,0.21220359
08-13-15-23-24-31,0.21050596
08-13-15-23-24-35,0.21050596
08-13-15-23-31-35,0.21050596
08-13-15-24-31-35,0.21050596
08-13-23-24-31-35,0.21050596
08-15-23-24-31-35,0.21050596
13-15-23-24-31-35,0.21050596
04-06-17-20-22-24,0.20882191
04-06-17-20-22-26,0.20882191
04-06-17-20-24-26,0.20882191
04-06-17-22-24-26,0.20882191
04-06-20-22-24-26,0.20882191
04-17-20-22-24-26,0.20882191
06-17-20-22-24-26,0.20882191
01-04-06-09-13-22,0.20715134
01-04-06-09-13-31,0.20715134
01-04-06-09-22-31,0.20715134
01-04-06-13-22-31,0.20715134
01-04-09-13-22-31,0.20715134
01-06-09-13-22-31,0.20715134
04-06-09-13-22-31,0.20715134
02-11-20-23-25-36,0.20549413
02-11-20-23-25-37,0.20549413
02-11-20-23-36-37,0.20549413
02-11-20-25-36-37,0.20549413
02-11-23-25-36-37,0.20549413
02-20-23-25-36-37,0.20549413
11-20-23-25-36-37,0.20549413
02-05-14-15-17-19,0.20385017
02-05-14-15-17-36,0.20385017
02-05-14-15-19-36,0.20385017
02-05-14-17-19-36,0.20385017
02-05-15-17-19-36,0.20385017
02-14-15-17-19-36,0.20385017
05-14-15-17-19-36,0.20385017
01-10-13-14-16-25,0.20221937
01-10-13-14-16-27,0.20221937
01-10-13-14-25-27,0.20221937
01-10-13-16-25-27,0.20221937
01-10-14-16-25-27,0.20221937
01-13-14-16-25-27,0.20221937
10-13-14-16-25-27,0.20221937
10-13-19-21-26-30,0.20060162
10-13-19-21-26-36,0.20060162
10-13-19-21-30-36,0.20060162
10-13-19-26-30-36,0.20060162
10-13-21-26-30-36,0.20060162
10-19-21-26-30-36,0.20060162
13-19-21-26-30-36,0.20060162
08-11-13-18-24-30,0.1989968
08-11-13-18-24-31,0.1989968
08-11-13-18-30-31,0.1989968
08-11-13-24-30-31,0.1989968
08-11-18-24-30-31,0.1989968
08-13-18-24-30-31,0.1989968
11-13-18-24-30-31,0.1989968
06-08-11-13-16-20,0.19740483
06-08-11-13-16-32,0.19740483
06-08-11-13-20-32,0.19740483
06-08-11-16-20-32,0.19740483
06-08-13-16-20-32,0.19740483
06-11-13-16-20-32,0.19740483
08-11-13-16-20-32,0.19740483
02-05-09-19-25-32,0.19582559
02-05-09-19-25-37,0.19582559
02-05-09-19-32-37,0.19582559
02-05-09-25-32-37,0.19582559
02-05-19-25-32-37,0.19582559
02-09-19-25-32-37,0.19582559
05-09-19-25-32-37,0.19582559
04-07-09-15-22-24,0.19425899
04-07-09-15-22-31,0.19425899
04-07-09-15-24-31,0.19425899
04-07-09-22-24-31,0.19425899
04-07-15-22-24-31,0.19425899
04-09-15-22-24-31,0.19425899
07-09-15-22-24-31,0.19425899
01-02-22-24-26-31,0.19270491
01-02-22-24-26-37,0.19270491
01-02-22-24-31-37,0.19270491
01-02-22-26-31-37,0.19270491
01-02-24-26-31-37,0.19270491
01-22-24-26-31-37,0.19270491
02-22-24-26-31-37,0.19270491
03-17-19-21-24-32,0.19116328
03-17-19-21-24-34,0.19116328
03-17-19-21-32-34,0.19116328
03-17-19-24-32-34,0.19116328
03-17-21-24-32-34,0.19116328
03-19-21-24-32-34,0.19116328
17-19-21-24-32-34,0.19116328
06-11-21-24-28-33,0.18963397
06-11-21-24-28-37,0.18963397
06-11-21-24-33-37,0.18963397
06-11-21-28-33-37,0.18963397
06-11-24-28-33-37,0.18963397
06-21-24-28-33-37,0.18963397
11-21-24-28-33-37,0.18963397
05-07-08-32-33-34,0.1881169
05-07-08-32-33-36,0.1881169
05-07-08-32-34-36,0.1881169
05-07-08-33-34-36,0.1881169
05-07-32-33-34-36,0.1881169
05-08-32-33-34-36,0.1881169
07-08-32-33-34-36,0.1881169
03-05-07-08-11-19,0.18661196
03-05-07-08-11-34,0.18661196
03-05-07-08-19-34,0.18661196
03-05-07-11-19-34,0.18661196
03-05-08-11-19-34,0.18661196
03-07-08-11-19-34,0.18661196
05-07-08-11-19-34,0.18661196
02-03-09-16-27-32,0.18511907
02-03-09-16-27-36,0.18511907
02-03-09-16-32-36,0.18511907
02-03-09-27-32-36,0.18511907
02-03-16-27-32-36,0.18511907
02-09-16-27-32-36,0.18511907
03-09-16-27-32-36,0.18511907
01-06-08-13-16-30,0.18363811
01-06-08-13-16-33,0.18363811
01-06-08-13-30-33,0.18363811
01-06-08-16-30-33,0.18363811
01-06-13-16-30-33,0.18363811
01-08-13-16-30-33,0.18363811
06-08-13-16-30-33,0.18363811
03-12-15-16-25-29,0.18216901
03-12-15-16-25-37,0.18216901
03-12-15-16-29-37,0.18216901
03-12-15-25-29-37,0.18216901
03-12-16-25-29-37,0.18216901
03-15-16-25-29-37,0.18216901
12-15-16-25-29-37,0.18216901
07-08-11-13-14-26,0.18071166
07-08-11-13-14-30,0.18071166
07-08-11-13-26-30,0.18071166
07-08-11-14-26-30,0.18071166
07-08-13-14-26-30,0.18071166
07-11-13-14-26-30,0.18071166
08-11-13-14-26-30,0.18071166
05-06-08-14-15-25,0.17926596
05-06-08-14-15-29,0.17926596
05-06-08-14-25-29,0.17926596
05-06-08-15-25-29,0.17926596
05-06-14-15-25-29,0.17926596
05-08-14-15-25-29,0.17926596
06-08-14-15-25-29,0.17926596
01-04-05-13-27-31,0.17783184
01-04-05-13-27-35,0.17783184
01-04-05-13-31-35,0.17783184
01-04-05-27-31-35,0.17783184
01-04-13-27-31-35,0.17783184
01-05-13-27-31-35,0.17783184
04-05-13-27-31-35,0.17783184
07-08-13-17-30-32,0.17640918
07-08-13-17-30-36,0.17640918
07-08-13-17-32-36,0.17640918
07-08-13-30-32-36,0.17640918
07-08-17-30-32-36,0.17640918
07-13-17-30-32-36,0.17640918
08-13-17-30-32-36,0.17640918
03-07-13-16-19-24,0.17499791
03-07-13-16-19-30,0.17499791
03-07-13-16-24-30,0.17499791
03-07-13-19-24-30,0.17499791
03-07-16-19-24-30,0.17499791
03-13-16-19-24-30,0.17499791
07-13-16-19-24-30,0.17499791
07-11-24-27-29-34,0.17359792
07-11-24-27-29-35,0.17359792
07-11-24-27-34-35,0.17359792
07-11-24-29-34-35,0.17359792
07-11-27-29-34-35,0.17359792
07-24-27-29-34-35,0.17359792
11-24-27-29-34-35,0.17359792
02-13-19-22-32-35,0.17220914
02-13-19-22-32-37,0.17220914
02-13-19-22-35-37,0.17220914
02-13-19-32-35-37,0.17220914
02-13-22-32-35-37,0.17220914
02-19-22-32-35-37,0.17220914
13-19-22-32-35-37,0.17220914
05-06-09-23-27-28,0.17083147
05-06-09-23-27-30,0.17083147
05-06-09-23-28-30,0.17083147
05-06-09-27-28-30,0.17083147
05-06-23-27-28-30,0.17083147
05-09-23-27-28-30,0.17083147
06-09-23-27-28-30,0.17083147
02-04-07-08-10-20,0.16946482
02-04-07-08-10-29,0.16946482
02-04-07-08-20-29,0.16946482
02-04-07-10-20-29,0.16946482
02-04-08-10-20-29,0.16946482
02-07-08-10-20-29,0.16946482
04-07-08-10-20-29,0.16946482
07-11-12-14-19-21,0.1681091
07-11-12-14-19-33,0.1681091
07-11-12-14-21-33,0.1681091
