combo,score
01-02-04-19-26-28,0.4100111
01-02-04-21-26-28,0.4100111
01-02-19-21-26-28,0.4100111
01-04-19-21-26-28,0.4100111
02-04-19-21-26-28,0.4100111
13-26-27-29-30-34,0.40673101
13-26-27-29-30-37,0.40673101
13-26-27-29-34-37,0.40673101
13-26-27-30-34-37,0.40673101
13-26-29-30-34-37,0.40673101
13-27-29-30-34-37,0.40673101
26-27-29-30-34-37,0.40673101
01-03-09-12-25-26,0.40347716
01-03-09-12-25-35,0.40347716
01-03-09-12-26-35,0.40347716
01-03-09-25-26-35,0.40347716
01-03-12-25-26-35,0.40347716
01-09-12-25-26-35,0.40347716
03-09-12-25-26-35,0.40347716
12-15-17-22-30-34,0.40024934
12-15-17-22-30-35,0.40024934
12-15-17-22-34-35,0.40024934
12-15-17-30-34-35,0.40024934
12-15-22-30-34-35,0.40024934
12-17-22-30-34-35,0.40024934
15-17-22-30-34-35,0.40024934
08-18-20-29-30-33,0.39704735
08-18-20-29-30-34,0.39704735
08-18-20-29-33-34,0.39704735
08-18-20-30-33-34,0.39704735
08-18-29-30-33-34,0.39704735
08-20-29-30-33-34,0.39704735
18-20-29-30-33-34,0.39704735
06-08-16-18-19-34,0.39387097
06-08-16-18-19-37,0.39387097
06-08-16-18-34-37,0.39387097
06-08-16-19-34-37,0.39387097
06-08-18-19-34-37,0.39387097
06-16-18-19-34-37,0.39387097
08-16-18-19-34-37,0.39387097
03-05-18-25-28-35,0.39072
03-05-18-25-28-37,0.39072
03-05-18-25-35-37,0.39072
03-05-18-28-35-37,0.39072
03-05-25-28-35-37,0.39072
03-18-25-28-35-37,0.39072
05-18-25-28-35-37,0.39072
03-06-09-11-19-30,0.38759424
03-06-09-11-19-36,0.38759424
03-06-09-11-30-36,0.38759424
03-06-09-19-30-36,0.38759424
03-06-11-19-30-36,0.38759424
03-09-11-19-30-36,0.38759424
06-09-11-19-30-36,0.38759424
09-13-15-18-22-24,0.38449349
09-13-15-18-22-30,0.38449349
09-13-15-18-24-30,0.38449349
09-13-15-22-24-30,0.38449349
09-13-18-22-24-30,0.38449349
09-15-18-22-24-30,0.38449349
13-15-18-22-24-30,0.38449349
01-04-06-14-16-19,0.38141754
01-04-06-14-16-31,0.38141754
01-04-06-14-19-31,0.38141754
01-04-06-16-19-31,0.38141754
01-04-14-16-19-31,0.38141754
01-06-14-16-19-31,0.38141754
04-06-14-16-19-31,0.38141754
02-14-15-20-28-30,0.3783662
02-14-15-20-28-34,0.3783662
02-14-15-20-30-34,0.3783662
02-14-15-28-30-34,0.3783662
02-14-20-28-30-34,0.3783662
02-15-20-28-30-34,0.3783662
14-15-20-28-30-34,0.3783662
06-08-19-20-27-32,0.37533927
06-08-19-20-27-37,0.37533927
06-08-19-20-32-37,0.37533927
06-08-19-27-32-37,0.37533927
06-08-20-27-32-37,0.37533927
06-19-20-27-32-37,0.37533927
08-19-20-27-32-37,0.37533927
03-20-29-32-33-34,0.37233655
03-20-29-32-33-35,0.37233655
03-20-29-32-34-35,0.37233655
03-20-29-33-34-35,0.37233655
03-20-32-33-34-35,0.37233655
03-29-32-33-34-35,0.37233655
20-29-32-33-34-35,0.37233655
03-04-10-13-15-18,0.36935786
03-04-10-13-15-22,0.36935786
03-04-10-13-18-22,0.36935786
03-04-10-15-18-22,0.36935786
03-04-13-15-18-22,0.36935786
03-10-13-15-18-22,0.36935786
04-10-13-15-18-22,0.36935786
15-20-21-22-23-26,0.366403
15-20-21-22-23-34,0.366403
15-20-21-22-26-34,0.366403
15-20-21-23-26-34,0.366403
15-20-22-23-26-34,0.366403
15-21-22-23-26-34,0.366403
20-21-22-23-26-34,0.366403
03-05-07-10-17-18,0.36347177
03-05-07-10-17-35,0.36347177
03-05-07-10-18-35,0.36347177
03-05-07-17-18-35,0.36347177
03-05-10-17-18-35,0.36347177
03-07-10-17-18-35,0.36347177
05-07-10-17-18-35,0.36347177
17-20-26-28-29-33,0.360564
17-20-26-28-29-35,0.360564
17-20-26-28-33-35,0.360564
17-20-26-29-33-35,0.360564
17-20-28-29-33-35,0.360564
17-26-28-29-33-35,0.360564
20-26-28-29-33-35,0.360564
09-12-17-19-26-32,0.35767949
09-12-17-19-26-34,0.35767949
09-12-17-19-32-34,0.35767949
09-12-17-26-32-34,0.35767949
09-12-19-26-32-34,0.35767949
09-17-19-26-32-34,0.35767949
12-17-19-26-32-34,0.35767949
04-10-15-17-29-32,0.35481805
04-10-15-17-29-36,0.35481805
04-10-15-17-32-36,0.35481805
04-10-15-29-32-36,0.35481805
04-10-17-29-32-36,0.35481805
04-15-17-29-32-36,0.35481805
10-15-17-29-32-36,0.35481805
02-06-13-15-16-20,0.35197951
02-06-13-15-16-33,0.35197951
02-06-13-15-20-33,0.35197951
02-06-13-16-20-33,0.35197951
02-06-15-16-20-33,0.35197951
02-13-15-16-20-33,0.35197951
06-13-15-16-20-33,0.35197951
07-11-12-16-18-33,0.34916367
07-11-12-16-18-34,0.34916367
07-11-12-16-33-34,0.34916367
07-11-12-18-33-34,0.34916367
07-11-16-18-33-34,0.34916367
07-12-16-18-33-34,0.34916367
11-12-16-18-33-34,0.34916367
15-16-17-22-29-32,0.34637036
15-16-17-22-29-37,0.34637036
15-16-17-22-32-37,0.34637036
15-16-17-29-32-37,0.34637036
15-16-22-29-32-37,0.34637036
15-17-22-29-32-37,0.34637036
16-17-22-29-32-37,0.34637036
07-08-13-22-24-29,0.3435994
07-08-13-22-24-30,0.3435994
07-08-13-22-29-30,0.3435994
07-08-13-24-29-30,0.3435994
07-08-22-24-29-30,0.3435994
07-13-22-24-29-30,0.3435994
08-13-22-24-29-30,0.3435994
13-19-20-28-33-34,0.3408506
13-19-20-28-33-35,0.3408506
13-19-20-28-34-35,0.3408506
13-19-20-33-34-35,0.3408506
13-19-28-33-34-35,0.3408506
13-20-28-33-34-35,0.3408506
19-20-28-33-34-35,0.3408506
01-13-16-17-18-25,0.3381238
01-13-16-17-18-30,0.3381238
01-13-16-17-25-30,0.3381238
01-13-16-18-25-30,0.3381238
01-13-17-18-25-30,0.3381238
01-16-17-18-25-30,0.3381238
13-16-17-18-25-30,0.3381238
04-11-14-18-23-25,0.33541881
04-11-14-18-23-29,0.33541881
04-11-14-18-25-29,0.33541881
04-11-14-23-25-29,0.33541881
04-11-18-23-25-29,0.33541881
04-14-18-23-25-29,0.33541881
11-14-18-23-25-29,0.33541881
07-14-17-28-33-35,0.33273546
07-14-17-28-33-36,0.33273546
07-14-17-28-35-36,0.33273546
07-14-17-33-35-36,0.33273546
07-14-28-33-35-36,0.33273546
07-17-28-33-35-36,0.33273546
14-17-28-33-35-36,0.33273546
03-12-16-17-27-30,0.33007358
03-12-16-17-27-34,0.33007358
03-12-16-17-30-34,0.33007358
03-12-16-27-30-34,0.33007358
03-12-17-27-30-34,0.33007358
03-16-17-27-30-34,0.33007358
12-16-17-27-30-34,0.33007358
10-11-18-21-22-29,0.32743299
10-11-18-21-22-34,0.32743299
10-11-18-21-29-34,0.32743299
10-11-18-22-29-34,0.32743299
10-11-21-22-29-34,0.32743299
10-18-21-22-29-34,0.32743299
11-18-21-22-29-34,0.32743299
02-11-13-18-23-24,0.32481352
02-11-13-18-23-36,0.32481352
02-11-13-18-24-36,0.32481352
02-11-13-23-24-36,0.32481352
02-11-18-23-24-36,0.32481352
02-13-18-23-24-36,0.32481352
11-13-18-23-24-36,0.32481352
02-09-26-31-33-35,0.32221501
02-09-26-31-33-36,0.32221501
02-09-26-31-35-36,0.32221501
02-09-26-33-35-36,0.32221501
02-09-31-33-35-36,0.32221501
02-26-31-33-35-36,0.32221501
09-26-31-33-35-36,0.32221501
06-14-23-25-27-28,0.31963729
06-14-23-25-27-34,0.31963729
06-14-23-25-28-34,0.31963729
06-14-23-27-28-34,0.31963729
06-14-25-27-28-34,0.31963729
06-23-25-27-28-34,0.31963729
14-23-25-27-28-34,0.31963729
03-07-10-18-19-28,0.3170802
03-07-10-18-19-36,0.3170802
03-07-10-18-28-36,0.3170802
03-07-10-19-28-36,0.3170802
03-07-18-19-28-36,0.3170802
03-10-18-19-28-36,0.3170802
07-10-18-19-28-36,0.3170802
04-06-08-18-20-27,0.31454355
04-06-08-18-20-35,0.31454355
04-06-08-18-27-35,0.31454355
04-06-08-20-27-35,0.31454355
04-06-18-20-27-35,0.31454355
04-08-18-20-27-35,0.31454355
06-08-18-20-27-35,0.31454355
01-02-11-12-16-25,0.31202721
01-02-11-12-16-28,0.31202721
01-02-11-12-25-28,0.31202721
01-02-11-16-25-28,0.31202721
01-02-12-16-25-28,0.31202721
01-11-12-16-25-28,0.31202721
02-11-12-16-25-28,0.31202721
02-03-09-13-14-35,0.30953099
02-03-09-13-14-37,0.30953099
02-03-09-13-35-37,0.30953099
02-03-09-14-35-37,0.30953099
02-03-13-14-35-37,0.30953099
02-09-13-14-35-37,0.30953099
03-09-13-14-35-37,0.30953099
08-12-16-17-22-28,0.30705474
08-12-16-17-22-34,0.30705474
08-12-16-17-28-34,0.30705474
08-12-16-22-28-34,0.30705474
08-12-17-22-28-34,0.30705474
08-16-17-22-28-34,0.30705474
12-16-17-22-28-34,0.30705474
05-11-12-19-29-32,0.3045983
05-11-12-19-29-36,0.3045983
05-11-12-19-32-36,0.3045983
05-11-12-29-32-36,0.3045983
05-11-19-29-32-36,0.3045983
05-12-19-29-32-36,0.3045983
11-12-19-29-32-36,0.3045983
10-17-18-19-20-24,0.30216152
10-17-18-19-20-25,0.30216152
10-17-18-19-24-25,0.30216152
10-17-18-20-24-25,0.30216152
10-17-19-20-24-25,0.30216152
10-18-19-20-24-25,0.30216152
17-18-19-20-24-25,0.30216152
02-04-09-11-14-25,0.29974422
02-04-09-11-14-37,0.29974422
02-04-09-11-25-37,0.29974422
02-04-09-14-25-37,0.29974422
02-04-11-14-25-37,0.29974422
02-09-11-14-25-37,0.29974422
04-09-11-14-25-37,0.29974422
04-09-13-18-26-28,0.29734627
04-09-13-18-26-36,0.29734627
04-09-13-18-28-36,0.29734627
04-09-13-26-28-36,0.29734627
04-09-18-26-28-36,0.29734627
04-13-18-26-28-36,0.29734627
09-13-18-26-28-36,0.29734627
04-06-09-11-14-28,0.2949675
04-06-09-11-14-30,0.2949675
04-06-09-11-28-30,0.2949675
04-06-09-14-28-30,0.2949675
04-06-11-14-28-30,0.2949675
04-09-11-14-28-30,0.2949675
06-09-11-14-28-30,0.2949675
01-11-13-28-29-30,0.29260776
01-11-13-28-29-34,0.29260776
01-11-13-28-30-34,0.29260776
01-11-13-29-30-34,0.29260776
01-11-28-29-30-34,0.29260776
01-13-28-29-30-34,0.29260776
11-13-28-29-30-34,0.29260776
07-09-13-14-22-26,0.2902669
07-09-13-14-22-29,0.2902669
07-09-13-14-26-29,0.2902669
07-09-13-22-26-29,0.2902669
07-09-14-22-26-29,0.2902669
07-13-14-22-26-29,0.2902669
09-13-14-22-26-29,0.2902669
05-07-10-19-30-32,0.28794476
05-07-10-19-30-33,0.28794476
05-07-10-19-32-33,0.28794476
05-07-10-30-32-33,0.28794476
05-07-19-30-32-33,0.28794476
05-10-19-30-32-33,0.28794476
07-10-19-30-32-33,0.28794476
04-08-12-25-27-32,0.2856412
04-08-12-25-27-34,0.2856412
04-08-12-25-32-34,0.2856412
04-08-12-27-32-34,0.2856412
04-08-25-27-32-34,0.2856412
04-12-25-27-32-34,0.2856412
08-12-25-27-32-34,0.2856412
04-13-17-19-20-26,0.28335608
04-13-17-19-20-29,0.28335608
04-13-17-19-26-29,0.28335608
04-13-17-20-26-29,0.28335608
04-13-19-20-26-29,0.28335608
04-17-19-20-26-29,0.28335608
13-17-19-20-26-29,0.28335608
11-14-17-18-21-25,0.28108923
11-14-17-18-21-31,0.28108923
11-14-17-18-25-31,0.28108923
11-14-17-21-25-31,0.28108923
11-14-18-21-25-31,0.28108923
11-17-18-21-25-31,0.28108923
14-17-18-21-25-31,0.28108923
04-17-22-27-29-31,0.27884051
04-17-22-27-29-34,0.27884051
04-17-22-27-31-34,0.27884051
04-17-22-29-31-34,0.27884051
04-17-27-29-31-34,0.27884051
04-22-27-29-31-34,0.27884051
17-22-27-29-31-34,0.27884051
03-17-19-27-28-32,0.27660979
03-17-19-27-28-35,0.27660979
03-17-19-27-32-35,0.27660979
03-17-19-28-32-35,0.27660979
03-17-27-28-32-35,0.27660979
03-19-27-28-32-35,0.27660979
17-19-27-28-32-35,0.27660979
01-10-12-19-22-25,0.27439691
01-10-12-19-22-37,0.27439691
01-10-12-19-25-37,0.27439691
01-10-12-22-25-37,0.27439691
01-10-19-22-25-37,0.27439691
01-12-19-22-25-37,0.27439691
10-12-19-22-25-37,0.27439691
21-24-25-27-30-33,0.27220173
21-24-25-27-30-36,0.27220173
21-24-25-27-33-36,0.27220173
21-24-25-30-33-36,0.27220173
21-24-27-30-33-36,0.27220173
21-25-27-30-33-36,0.27220173
24-25-27-30-33-36,0.27220173
09-22-25-28-33-34,0.27002412
09-22-25-28-33-37,0.27002412
09-22-25-28-34-37,0.27002412
09-22-25-33-34-37,0.27002412
09-22-28-33-34-37,0.27002412
09-25-28-33-34-37,0.27002412
22-25-28-33-34-37,0.27002412
01-02-08-14-17-21,0.26786393
01-02-08-14-17-34,0.26786393
01-02-08-14-21-34,0.26786393
01-02-08-17-21-34,0.26786393
01-02-14-17-21-34,0.26786393
01-08-14-17-21-34,0.26786393
02-08-14-17-21-34,0.26786393
05-08-11-24-30-32,0.26572102
05-08-11-24-30-36,0.26572102
05-08-11-24-32-36,0.26572102
05-08-11-30-32-36,0.26572102
05-08-24-30-32-36,0.26572102
05-11-24-30-32-36,0.26572102
08-11-24-30-32-36,0.26572102
03-06-10-16-26-29,0.26359525
03-06-10-16-26-31,0.26359525
03-06-10-16-29-31,0.26359525
03-06-10-26-29-31,0.26359525
03-06-16-26-29-31,0.26359525
03-10-16-26-29-31,0.26359525
06-10-16-26-29-31,0.26359525
07-12-15-16-18-25,0.26148649
07-12-15-16-18-36,0.26148649
07-12-15-16-25-36,0.26148649
07-12-15-18-25-36,0.26148649
07-12-16-18-25-36,0.26148649
07-15-16-18-25-36,0.26148649
12-15-16-18-25-36,0.26148649
03-15-17-22-26-27,0.25939459
03-15-17-22-26-28,0.25939459
03-15-17-22-27-28,0.25939459
03-15-17-26-27-28,0.25939459
03-15-22-26-27-28,0.25939459
03-17-22-26-27-28,0.25939459
15-17-22-26-27-28,0.25939459
01-05-10-17-20-27,0.25731944
01-05-10-17-20-37,0.25731944
01-05-10-17-27-37,0.25731944
01-05-10-20-27-37,0.25731944
01-05-17-20-27-37,0.25731944
01-10-17-20-27-37,0.25731944
05-10-17-20-27-37,0.25731944
01-04-10-13-15-19,0.25526088
01-04-10-13-15-37,0.25526088
01-04-10-13-19-37,0.25526088
01-04-10-15-19-37,0.25526088
01-04-13-15-19-37,0.25526088
01-10-13-15-19-37,0.25526088
04-10-13-15-19-37,0.25526088
05-07-17-22-25-26,0.2532188
05-07-17-22-25-28,0.2532188
05-07-17-22-26-28,0.2532188
05-07-17-25-26-28,0.2532188
05-07-22-25-26-28,0.2532188
05-17-22-25-26-28,0.2532188
07-17-22-25-26-28,0.2532188
01-09-14-24-28-36,0.25119304
01-09-14-24-28-37,0.25119304
01-09-14-24-36-37,0.25119304
01-09-14-28-36-37,0.25119304
01-09-24-28-36-37,0.25119304
01-14-24-28-36-37,0.25119304
09-14-24-28-36-37,0.25119304
03-05-09-11-17-33,0.2491835
03-05-09-11-17-37,0.2491835
03-05-09-11-33-37,0.2491835
03-05-09-17-33-37,0.2491835
03-05-11-17-33-37,0.2491835
03-09-11-17-33-37,0.2491835
05-09-11-17-33-37,0.2491835
10-14-22-26-27-32,0.24719003
10-14-22-26-27-33,0.24719003
10-14-22-26-32-33,0.24719003
10-14-22-27-32-33,0.24719003
10-14-26-27-32-33,0.24719003
10-22-26-27-32-33,0.24719003
14-22-26-27-32-33,0.24719003
01-05-06-09-16-26,0.24521251
01-05-06-09-16-31,0.24521251
01-05-06-09-26-31,0.24521251
01-05-06-16-26-31,0.24521251
01-05-09-16-26-31,0.24521251
01-06-09-16-26-31,0.24521251
05-06-09-16-26-31,0.24521251
04-19-25-26-30-32,0.24325081
04-19-25-26-30-36,0.24325081
04-19-25-26-32-36,0.24325081
04-19-25-30-32-36,0.24325081
04-19-26-30-32-36,0.24325081
04-25-26-30-32-36,0.24325081
19-25-26-30-32-36,0.24325081
08-14-19-22-29-31,0.24130481
08-14-19-22-29-37,0.24130481
08-14-19-22-31-37,0.24130481
08-14-19-29-31-37,0.24130481
08-14-22-29-31-37,0.24130481
08-19-22-29-31-37,0.24130481
14-19-22-29-31-37,0.24130481
09-10-12-15-16-28,0.23937437
09-10-12-15-16-36,0.23937437
09-10-12-15-28-36,0.23937437
09-10-12-16-28-36,0.23937437
09-10-15-16-28-36,0.23937437
09-12-15-16-28-36,0.23937437
10-12-15-16-28-36,0.23937437
01-03-04-05-06-29,0.23745937
01-03-04-05-06-31,0.23745937
01-03-04-05-29-31,0.23745937
01-03-04-06-29-31,0.23745937
01-03-05-06-29-31,0.23745937
01-04-05-06-29-31,0.23745937
03-04-05-06-29-31,0.23745937
05-07-08-13-23-26,0.2355597
05-07-08-13-23-33,0.2355597
05-07-08-13-26-33,0.2355597
05-07-08-23-26-33,0.2355597
05-07-13-23-26-33,0.2355597
05-08-13-23-26-33,0.2355597
07-08-13-23-26-33,0.2355597
01-02-12-17-21-22,0.23367522
01-02-12-17-21-33,0.23367522
01-02-12-17-22-33,0.23367522
01-02-12-21-22-33,0.23367522
01-02-17-21-22-33,0.23367522
01-12-17-21-22-33,0.23367522
02-12-17-21-22-33,0.23367522
01-02-04-07-12-14,0.23180582
01-02-04-07-12-31,0.23180582
01-02-04-07-14-31,0.23180582
01-02-04-12-14-31,0.23180582
01-02-07-12-14-31,0.23180582
01-04-07-12-14-31,0.23180582
02-04-07-12-14-31,0.23180582
17-18-24-30-31-32,0.22995137
17-18-24-30-31-35,0.22995137
17-18-24-30-32-35,0.22995137
17-18-24-31-32-35,0.22995137
17-18-30-31-32-35,0.22995137
17-24-30-31-32-35,0.22995137
18-24-30-31-32-35,0.22995137
05-09-14-18-27-32,0.22811176
05-09-14-18-27-34,0.22811176
05-09-14-18-32-34,0.22811176
05-09-14-27-32-34,0.22811176
05-09-18-27-32-34,0.22811176
05-14-18-27-32-34,0.22811176
09-14-18-27-32-34,0.22811176
06-08-12-20-21-24,0.22628687
06-08-12-20-21-29,0.22628687
06-08-12-20-24-29,0.22628687
06-08-12-21-24-29,0.22628687
06-08-20-21-24-29,0.22628687
06-12-20-21-24-29,0.22628687
08-12-20-21-24-29,0.22628687
18-20-24-26-27-30,0.22447657
18-20-24-26-27-33,0.22447657
18-20-24-26-30-33,0.22447657
18-20-24-27-30-33,0.22447657
18-20-26-27-30-33,0.22447657
18-24-26-27-30-33,0.22447657
20-24-26-27-30-33,0.22447657
05-08-15-18-25-27,0.22268076
05-08-15-18-25-36,0.22268076
05-08-15-18-27-36,0.22268076
05-08-15-25-27-36,0.22268076
05-08-18-25-27-36,0.22268076
05-15-18-25-27-36,0.22268076
08-15-18-25-27-36,0.22268076
02-16-19-20-22-33,0.22089931
02-16-19-20-22-36,0.22089931
02-16-19-20-33-36,0.22089931
02-16-19-22-33-36,0.22089931
02-16-20-22-33-36,0.22089931
02-19-20-22-33-36,0.22089931
16-19-20-22-33-36,0.22089931
07-09-12-22-28-29,0.21913212
07-09-12-22-28-32,0.21913212
07-09-12-22-29-32,0.21913212
07-09-12-28-29-32,0.21913212
07-09-22-28-29-32,0.21913212
07-12-22-28-29-32,0.21913212
09-12-22-28-29-32,0.21913212
05-13-14-20-21-25,0.21737906
05-13-14-20-21-31,0.21737906
05-13-14-20-25-31,0.21737906
05-13-14-21-25-31,0.21737906
05-13-20-21-25-31,0.21737906
05-14-20-21-25-31,0.21737906
13-14-20-21-25-31,0.21737906
07-10-12-15-23-31,0.21564003
07-10-12-15-23-37,0.21564003
07-10-12-15-31-37,0.21564003
07-10-12-23-31-37,0.21564003
07-10-15-23-31-37,0.21564003
07-12-15-23-31-37,0.21564003
10-12-15-23-31-37,0.21564003
03-14-17-21-22-32,0.21391491
03-14-17-21-22-35,0.21391491
03-14-17-21-32-35,0.21391491
03-14-17-22-32-35,0.21391491
03-14-21-22-32-35,0.21391491
03-17-21-22-32-35,0.21391491
14-17-21-22-32-35,0.21391491
12-14-18-21-23-29,0.21220359
12-14-18-21-23-37,0.21220359
12-14-18-21-29-37,0.21220359
12-14-18-23-29-37,0.21220359
12-14-21-23-29-37,0.21220359
12-18-21-23-29-37,0.21220359
14-18-21-23-29-37,0.21220359
03-06-07-15-25-29,0.21050596
03-06-07-15-25-31,0.21050596
03-06-07-15-29-31,0.21050596
03-06-07-25-29-31,0.21050596
03-06-15-25-29-31,0.21050596
03-07-15-25-29-31,0.21050596
06-07-15-25-29-31,0.21050596
03-13-16-18-19-20,0.20882191
03-13-16-18-19-35,0.20882191
03-13-16-18-20-35,0.20882191
03-13-16-19-20-35,0.20882191
03-13-18-19-20-35,0.20882191
03-16-18-19-20-35,0.20882191
13-16-18-19-20-35,0.20882191
09-10-13-15-26-34,0.20715134
09-10-13-15-26-37,0.20715134
09-10-13-15-34-37,0.20715134
09-10-13-26-34-37,0.20715134
09-10-15-26-34-37,0.20715134
09-13-15-26-34-37,0.20715134
10-13-15-26-34-37,0.20715134
08-13-15-23-24-31,0.20549413
08-13-15-23-24-35,0.20549413
08-13-15-23-31-35,0.20549413
08-13-15-24-31-35,0.20549413
08-13-23-24-31-35,0.20549413
08-15-23-24-31-35,0.20549413
13-15-23-24-31-35,0.20549413
04-06-17-20-22-24,0.20385017
04-06-17-20-22-26,0.20385017
04-06-17-20-24-26,0.20385017
04-06-17-22-24-26,0.20385017
04-06-20-22-24-26,0.20385017
04-17-20-22-24-26,0.20385017
06-17-20-22-24-26,0.20385017
01-04-06-09-13-22,0.20221937
01-04-06-09-13-31,0.20221937
01-04-06-09-22-31,0.20221937
01-04-06-13-22-31,0.20221937
01-04-09-13-22-31,0.20221937
01-06-09-13-22-31,0.20221937
04-06-09-13-22-31,0.20221937
02-11-20-23-25-36,0.20060162
02-11-20-23-25-37,0.20060162
02-11-20-23-36-37,0.20060162
02-11-20-25-36-37,0.20060162
02-11-23-25-36-37,0.20060162
02-20-23-25-36-37,0.20060162
11-20-23-25-36-37,0.20060162
02-05-14-15-17-19,0.1989968
02-05-14-15-17-36,0.1989968
02-05-14-15-19-36,0.1989968
02-05-14-17-19-36,0.1989968
02-05-15-17-19-36,0.1989968
02-14-15-17-19-36,0.1989968
05-14-15-17-19-36,0.1989968
01-10-13-14-16-25,0.19740483
01-10-13-14-16-27,0.19740483
01-10-13-14-25-27,0.19740483
01-10-13-16-25-27,0.19740483
01-10-14-16-25-27,0.19740483
01-13-14-16-25-27,0.19740483
10-13-14-16-25-27,0.19740483
10-13-19-21-26-30,0.19582559
10-13-19-21-26-36,0.19582559
10-13-19-21-30-36,0.19582559
10-13-19-26-30-36,0.19582559
10-13-21-26-30-36,0.19582559
10-19-21-26-30-36,0.19582559
13-19-21-26-30-36,0.19582559
08-11-13-18-24-30,0.19425899
08-11-13-18-24-31,0.19425899
08-11-13-18-30-31,0.19425899
08-11-13-24-30-31,0.19425899
08-11-18-24-30-31,0.19425899
08-13-18-24-30-31,0.19425899
11-13-18-24-30-31,0.19425899
06-08-11-13-16-20,0.19270491
06-08-11-13-16-32,0.19270491
06-08-11-13-20-32,0.19270491
06-08-11-16-20-32,0.19270491
06-08-13-16-20-32,0.19270491
06-11-13-16-20-32,0.19270491
08-11-13-16-20-32,0.19270491
02-05-09-19-25-32,0.19116328
02-05-09-19-25-37,0.19116328
02-05-09-19-32-37,0.19116328
02-05-09-25-32-37,0.19116328
02-05-19-25-32-37,0.19116328
02-09-19-25-32-37,0.19116328
05-09-19-25-32-37,0.19116328
04-07-09-15-22-24,0.18963397
04-07-09-15-22-31,0.18963397
04-07-09-15-24-31,0.18963397
04-07-09-22-24-31,0.18963397
04-07-15-22-24-31,0.18963397
04-09-15-22-24-31,0.18963397
07-09-15-22-24-31,0.18963397
01-02-22-24-26-31,0.1881169
01-02-22-24-26-37,0.1881169
01-02-22-24-31-37,0.1881169
01-02-22-26-31-37,0.1881169
01-02-24-26-31-37,0.1881169
01-22-24-26-31-37,0.1881169
02-22-24-26-31-37,0.1881169
03-17-19-21-24-32,0.18661196
03-17-19-21-24-34,0.18661196
03-17-19-21-32-34,0.18661196
03-17-19-24-32-34,0.18661196
03-17-21-24-32-34,0.18661196
03-19-21-24-32-34,0.18661196
17-19-21-24-32-34,0.18661196
06-11-21-24-28-33,0.18511907
06-11-21-24-28-37,0.18511907
06-11-21-24-33-37,0.18511907
06-11-21-28-33-37,0.18511907
06-11-24-28-33-37,0.18511907
06-21-24-28-33-37,0.18511907
11-21-24-28-33-37,0.18511907
05-07-08-32-33-34,0.18363811
05-07-08-32-33-36,0.18363811
05-07-08-32-34-36,0.18363811
05-07-08-33-34-36,0.18363811
05-07-32-33-34-36,0.18363811
05-08-32-33-34-36,0.18363811
07-08-32-33-34-36,0.18363811
03-05-07-08-11-19,0.18216901
03-05-07-08-11-34,0.18216901
03-05-07-08-19-34,0.18216901
03-05-07-11-19-34,0.18216901
03-05-08-11-19-34,0.18216901
03-07-08-11-19-34,0.18216901
05-07-08-11-19-34,0.18216901
02-03-09-16-27-32,0.18071166
02-03-09-16-27-36,0.18071166
02-03-09-16-32-36,0.18071166
02-03-09-27-32-36,0.18071166
02-03-16-27-32-36,0.18071166
02-09-16-27-32-36,0.18071166
03-09-16-27-32-36,0.18071166
01-06-08-13-16-30,0.17926596
01-06-08-13-16-33,0.17926596
01-06-08-13-30-33,0.17926596
01-06-08-16-30-33,0.17926596
01-06-13-16-30-33,0.17926596
01-08-13-16-30-33,0.17926596
06-08-13-16-30-33,0.17926596
03-12-15-16-25-29,0.17783184
03-12-15-16-25-37,0.17783184
03-12-15-16-29-37,0.17783184
03-12-15-25-29-37,0.17783184
03-12-16-25-29-37,0.17783184
03-15-16-25-29-37,0.17783184
12-15-16-25-29-37,0.17783184
07-08-11-13-14-26,0.17640918
07-08-11-13-14-30,0.17640918
07-08-11-13-26-30,0.17640918
07-08-11-14-26-30,0.17640918
07-08-13-14-26-30,0.17640918
07-11-13-14-26-30,0.17640918
08-11-13-14-26-30,0.17640918
05-06-08-14-15-25,0.17499791
05-06-08-14-15-29,0.17499791
05-06-08-14-25-29,0.17499791
05-06-08-15-25-29,0.17499791
05-06-14-15-25-29,0.17499791
05-08-14-15-25-29,0.17499791
06-08-14-15-25-29,0.17499791
01-04-05-13-27-31,0.17359792
01-04-05-13-27-35,0.17359792
01-04-05-13-31-35,0.17359792
01-04-05-27-31-35,0.17359792
01-04-13-27-31-35,0.17359792
01-05-13-27-31-35,0.17359792
04-05-13-27-31-35,0.17359792
07-08-13-17-30-32,0.17220914
07-08-13-17-30-36,0.17220914
07-08-13-17-32-36,0.17220914
07-08-13-30-32-36,0.17220914
07-08-17-30-32-36,0.17220914
07-13-17-30-32-36,0.17220914
08-13-17-30-32-36,0.17220914
03-07-13-16-19-24,0.17083147
03-07-13-16-19-30,0.17083147
03-07-13-16-24-30,0.17083147
03-07-13-19-24-30,0.17083147
03-07-16-19-24-30,0.17083147
03-13-16-19-24-30,0.17083147
07-13-16-19-24-30,0.17083147
07-11-24-27-29-34,0.16946482
07-11-24-27-29-35,0.16946482
07-11-24-27-34-35,0.16946482
07-11-24-29-34-35,0.16946482
07-11-27-29-34-35,0.16946482
07-24-27-29-34-35,0.16946482
11-24-27-29-34-35,0.16946482
02-13-19-22-32-35,0.1681091
02-13-19-22-32-37,0.1681091
02-13-19-22-35-37,0.1681091
